EUR GBP USD CHF YEN
08/15/2011 1.351 0.66069 0.20722 0.17 0.61875
08/12/2011 1.349 0.65544 0.20711 0.17 0.60875
08/11/2011 1.347 0.65481 0.208 0.17 0.6075
08/10/2011 1.346 0.65469 0.20578 0.17 0.60438
08/09/2011 1.340 0.65469 0.2055 0.17 0.60031
08/08/2011 1.342 0.65469 0.20506 0.17 0.5975
08/05/2011 1.340 0.65438 0.20556 0.17 0.59375
08/04/2011 1.340 0.6525 0.20083 0.17 0.59125
08/03/2011 1.342 0.65188 0.19206 0.17 0.59625
08/02/2011 1.341 0.65094 0.1911 0.17 0.6025
08/01/2011 1.341 0.65031 0.18825 0.17 0.68438
07/29/2011 1.343 0.64906 0.18725 0.17 0.69
07/28/2011 1.346 0.64781 0.18725 0.17 0.6975
07/27/2011 1.350 0.645 0.18725 0.17 0.69875
07/26/2011 1.351 0.64375 0.18725 0.17 0.69875
07/25/2011 1.351 0.64375 0.18725 0.17 0.7
07/22/2011 1.350 0.64188 0.18725 0.17 0.69875
07/21/2011 1.348 0.63688 0.18625 0.17 0.69625
07/20/2011 1.349 0.63375 0.18625 0.17 0.69375
07/19/2011 1.349 0.63375 0.1865 0.17 0.68375
07/18/2011 1.349 0.63344 0.1865 0.17 0.68125
07/15/2011 1.347 0.63188 0.1865 0.17 0.67375
07/14/2011 1.345 0.63188 0.1865 0.17 0.6725
07/13/2011 1.344 0.63188 0.18575 0.17 0.73
07/12/2011 1.348 0.63188 0.18575 0.17 0.75875
07/11/2011 1.352 0.63188 0.18575 0.17 0.75375
07/08/2011 1.357 0.63188 0.18525 0.17 0.76125
07/07/2011 1.362 0.63188 0.18505 0.17 0.7625
07/06/2011 1.362 0.63188 0.18505 0.17 0.76625
07/05/2011 1.367 0.63063 0.18505 0.17 0.76625
07/04/2011 1.380 0.63063 0.18555 0.17 0.81
07/01/2011 1.392 0.62938 0.18555 0.17 0.845
06/30/2011 1.400 0.62906 0.18555 0.17 0.87
06/29/2011 1.405 0.62906 0.18555 0.17 0.92625
06/28/2011 1.434 0.62906 0.18555 0.17 0.96
06/27/2011 1.431 0.62906 0.1858 0.17 0.98375
06/24/2011 1.433 0.62813 0.1858 0.17 1.00875
06/23/2011 1.434 0.62813 0.1858 0.17 1.02625
06/22/2011 1.433 0.62813 0.1858 0.17 1.04625
06/21/2011 1.436 0.62813 0.1858 0.17 1.06
06/20/2011 1.442 0.62813 0.1858 0.17 1.045
06/17/2011 1.448 0.62813 0.1853 0.17 1.0425
06/16/2011 1.447 0.62813 0.18555 0.17 1.04375
06/15/2011 1.445 0.63094 0.18705 0.17 1.03875
06/14/2011 1.447 0.62938 0.18855 0.17 1.035
06/13/2011 1.452 0.62875 0.18955 0.17 1.02375
06/10/2011 1.470 0.6275 0.18955 0.17 1.01625
06/09/2011 1.465 0.6275 0.18955 0.17 0.99
06/08/2011 1.458 0.6275 0.18955 0.17 0.97875
06/07/2011 1.458 0.6275 0.1898 0.17 0.9675
06/06/2011 1.456 0.6275 0.19018 0.17 0.94125
06/03/2011 1.442 0.6275 0.19043 0.17 0.93
06/02/2011 1.433 0.6275 0.19043 0.17 0.9275
06/01/2011 1.405 0.6275 0.19103 0.17 0.92438
05/31/2011 1.371 0.62438 0.19125 0.17 0.9175
05/30/2011 1.342 0.62438 0.19235 0.17 0.91
05/27/2011 1.340 0.62438 0.1927 0.17 0.85438
05/26/2011 1.336 0.62438 0.194 0.17 0.83125
05/25/2011 1.332 0.62438 0.19475 0.17 0.82375
05/24/2011 1.325 0.62438 0.19525 0.17 0.8175
05/23/2011 1.319 0.625 0.19575 0.17 0.81
05/20/2011 1.316 0.625 0.197 0.17 0.81125
05/19/2011 1.311 0.625 0.197 0.17 0.81
05/18/2011 1.310 0.625 0.1971 0.17 0.80875
05/17/2011 1.312 0.625 0.198 0.17 0.80625
05/16/2011 1.318 0.625 0.19875 0.17 0.8075
05/13/2011 1.324 0.625 0.20025 0.17 0.80625
05/12/2011 1.311 0.625 0.20185 0.17 0.80375
05/11/2011 1.302 0.625 0.20385 0.17 0.805
05/10/2011 1.289 0.625 0.2062 0.17 0.805
05/09/2011 1.281 0.625 0.209 0.17 0.81
05/06/2011 1.274 0.625 0.2095 0.17 0.81625
05/05/2011 1.266 0.625 0.21025 0.17 0.8225
05/04/2011 1.262 0.62438 0.2105 0.17 0.8275
05/03/2011 1.258 0.62438 0.21135 0.17 0.83125
05/02/2011 1.239 0.62438 0.2126 0.17 0.92375
04/29/2011 1.226 0.62438 0.2126 0.17 0.92375
04/28/2011 1.225 0.62438 0.2126 0.17 0.9425
04/27/2011 1.223 0.62563 0.21295 0.17 0.9475
04/26/2011 1.224 0.62563 0.21375 0.17 0.94875
04/25/2011 1.223 0.62563 0.21585 0.17 0.94125
04/22/2011 1.228 0.62563 0.21875 0.17 0.94
04/21/2011 1.230 0.62563 0.2211 0.17 0.94375
04/20/2011 1.232 0.62563 0.2238 0.17 0.94
04/19/2011 1.240 0.62563 0.2265 0.17 0.9375
04/18/2011 1.245 0.62375 0.23138 0.17 0.93375
04/15/2011 1.245 0.62375 0.2335 0.17 0.93375
04/14/2011 1.245 0.6225 0.2355 0.17 0.93538
04/13/2011 1.243 0.6225 0.2399 0.17 0.93563
04/12/2011 1.243 0.6225 0.24295 0.17 0.93125
04/11/2011 1.240 0.6225 0.24345 0.17 0.9175
04/08/2011 1.241 0.6225 0.2438 0.17 0.8575
04/07/2011 1.242 0.6225 0.24615 0.17 0.8375
04/06/2011 1.240 0.6225 0.24765 0.17 0.83625
04/05/2011 1.241 0.6225 0.24825 0.17 0.8325
04/04/2011 1.245 0.62375 0.24825 0.17 0.7775
04/01/2011 1.253 0.625 0.2495 0.17 0.7225
03/31/2011 1.252 0.625 0.252 0.17 0.69125
03/30/2011 1.250 0.62625 0.2525 0.17 0.67125
03/29/2011 1.254 0.62625 0.2535 0.17 0.62
03/28/2011 1.250 0.62625 0.2535 0.17 0.60625
03/25/2011 1.251 0.62188 0.2535 0.17 0.58625
03/24/2011 1.244 0.62063 0.2535 0.17 0.5625
03/23/2011 1.237 0.62063 0.2535 0.17 0.5475
03/22/2011 1.227 0.61875 0.255 0.17 0.54375
03/21/2011 1.211 0.61875 0.2555 0.17 0.52125
03/18/2011 1.200 0.6175 0.258 0.17 0.5
03/17/2011 1.191 0.6175 0.258 0.17 0.475
03/16/2011 1.183 0.6175 0.259 0.17 0.455
03/15/2011 1.172 0.6175 0.26 0.17 0.44125
03/14/2011 1.166 0.6175 0.26 0.17 0.42875
03/11/2011 1.161 0.61438 0.26 0.17 0.42375
03/10/2011 1.156 0.61438 0.261 0.17 0.42063
03/09/2011 1.149 0.61313 0.261 0.17 0.41513
03/08/2011 1.136 0.61313 0.261 0.17 0.40813
03/07/2011 1.116 0.61313 0.2615 0.17 0.40363
03/04/2011 1.077 0.61313 0.2615 0.17 0.40188
03/03/2011 1.039 0.61313 0.2615 0.17 0.40125
03/02/2011 1.014 0.61313 0.262 0.17 0.39563
03/01/2011 1.003 0.61313 0.262 0.17 0.39388
02/28/2011 0.993 0.61188 0.263 0.17 0.3875
02/25/2011 0.984 0.6125 0.263 0.17 0.38625
02/24/2011 0.968 0.6125 0.264 0.17 0.38875
02/23/2011 0.960 0.61125 0.26475 0.17 0.385
02/22/2011 0.948 0.6125 0.26575 0.17 0.3825
02/21/2011 0.932 0.6125 0.264 0.17 0.37375
02/18/2011 0.919 0.6125 0.264 0.17 0.375
02/17/2011 0.912 0.6125 0.264 0.17 0.37125
02/16/2011 0.902 0.6125 0.26375 0.16 0.37
02/15/2011 0.897 0.6125 0.26275 0.16 0.36988
02/14/2011 0.892 0.6125 0.263 0.16 0.37
02/11/2011 0.890 0.6125 0.263 0.16 0.37
02/10/2011 0.887 0.61088 0.263 0.16 0.37
02/09/2011 0.887 0.61063 0.26 0.16 0.37
02/08/2011 0.887 0.61063 0.26 0.16 0.37125
02/07/2011 0.892 0.61188 0.26 0.16 0.375
02/04/2011 0.893 0.61188 0.26 0.16 0.37625
02/03/2011 0.897 0.61188 0.26 0.16 0.45875
02/02/2011 0.902 0.61688 0.26 0.16 0.47125
02/01/2011 0.905 0.61563 0.26 0.16 0.49625
01/31/2011 0.904 0.61438 0.26 0.16 0.49875
01/28/2011 0.897 0.6125 0.26 0.16 0.5
01/27/2011 0.869 0.60438 0.26063 0.16 0.49375
01/26/2011 0.865 0.60438 0.26125 0.16 0.4886
01/25/2011 0.867 0.6025 0.26125 0.16 0.4875
01/24/2011 0.867 0.6 0.26125 0.16 0.4875
01/21/2011 0.867 0.59875 0.26125 0.16 0.48375
01/20/2011 0.862 0.59875 0.26125 0.16 0.48375
01/19/2011 0.863 0.59875 0.26125 0.16 0.4875
01/18/2011 0.863 0.59875 0.26125 0.16 0.485
01/17/2011 0.864 0.59875 0.26125 0.16 0.4825
01/14/2011 0.871 0.6 0.26125 0.16 0.485
01/13/2011 0.883 0.59813 0.26063 0.16 0.485
01/12/2011 0.892 0.59875 0.26063 0.16 0.48375
01/11/2011 0.903 0.59875 0.26063 0.16 0.485
01/10/2011 0.911 0.5975 0.26063 0.16 0.475
01/07/2011 0.916 0.59625 0.26063 0.16 0.47438
01/06/2011 0.924 0.59563 0.26063 0.16 0.47188
01/05/2011 0.926 0.59563 0.26063 0.16 0.4625
01/04/2011 0.903 0.59563 0.26063 0.13 0.44313
01/03/2011 0.910 0.59188 0.26063 0.13 0.4325
12/31/2010 0.912 0.59 0.26063 0.13 0.42375
12/30/2010 0.911 0.58875 0.26063 0.13 0.40938
12/29/2010 0.910 0.59 0.26063 0.13 0.40375
12/28/2010 0.915 0.58875 0.26063 0.13 0.395
12/27/2010 0.895 0.58875 0.26031 0.13 0.38125
12/24/2010 0.877 0.5925 0.26031 0.13 0.37313
12/23/2010 0.872 0.59 0.26219 0.13 0.37
12/22/2010 0.858 0.5875 0.2625 0.13 0.36375
12/21/2010 0.819 0.58625 0.26375 0.13 0.355
12/20/2010 0.811 0.58625 0.265 0.13 0.3525
12/17/2010 0.799 0.585 0.265 0.13 0.34
12/16/2010 0.784 0.5825 0.26563 0.13 0.33125
12/15/2010 0.780 0.58188 0.26531 0.13 0.325
12/14/2010 0.776 0.58188 0.26063 0.13 0.32063
12/13/2010 0.771 0.58188 0.2575 0.13 0.31438
12/10/2010 0.768 0.58188 0.25625 0.13 0.30625
12/09/2010 0.758 0.58125 0.255 0.13 0.30125
12/08/2010 0.754 0.58125 0.25344 0.13 0.2975
12/07/2010 0.752 0.58 0.25344 0.13 0.29125
12/06/2010 0.754 0.58 0.25344 0.13 0.2875
12/03/2010 0.759 0.57813 0.25344 0.13 0.2875
12/02/2010 0.760 0.57813 0.25344 0.13 0.2875
12/01/2010 0.762 0.57813 0.25344 0.13 0.28625
11/30/2010 0.766 0.57813 0.25344 0.13 0.2825
11/29/2010 0.774 0.57813 0.25344 0.13 0.275
11/26/2010 0.782 0.57813 0.25344 0.13 0.265
11/25/2010 0.790 0.57875 0.25344 0.13 0.26375
11/24/2010 0.803 0.57625 0.25344 0.13 0.2625
11/23/2010 0.804 0.57625 0.25344 0.13 0.2625
11/22/2010 0.804 0.57625 0.25344 0.1 0.26125
11/19/2010 0.803 0.575 0.25344 0.1 0.26125
11/18/2010 0.805 0.575 0.25344 0.1 0.25875
11/17/2010 0.811 0.57375 0.25375 0.1 0.25375
11/16/2010 0.810 0.5725 0.25375 0.1 0.25125
11/15/2010 0.809 0.5725 0.25375 0.1 0.25125
11/12/2010 0.811 0.57125 0.25375 0.1 0.24438
11/11/2010 0.813 0.57 0.25406 0.1 0.24125
11/10/2010 0.813 0.56938 0.25531 0.1 0.2425
11/09/2010 0.819 0.57 0.25531 0.1 0.24156
11/08/2010 0.819 0.57 0.25625 0.1 0.245
11/05/2010 0.822 0.56938 0.25625 0.1 0.245
11/04/2010 0.822 0.56938 0.25625 0.1 0.245
11/03/2010 0.822 0.56938 0.25625 0.1 0.245
11/02/2010 0.821 0.56875 0.25625 0.1 0.24375
11/01/2010 0.819 0.56875 0.25625 0.1 0.23875
10/29/2010 0.816 0.56875 0.25625 0.1 0.23875
10/28/2010 0.815 0.56875 0.25625 0.1 0.23875
10/27/2010 0.812 0.56875 0.25625 0.1 0.23625
10/26/2010 0.810 0.56875 0.25625 0.1 0.23375
10/25/2010 0.808 0.56875 0.25625 0.1 0.2325
10/22/2010 0.796 0.56875 0.25625 0.1 0.23375
10/21/2010 0.799 0.56875 0.25625 0.1 0.23375
10/20/2010 0.804 0.56875 0.25688 0.1 0.23375
10/19/2010 0.811 0.56875 0.25688 0.1 0.23125
10/18/2010 0.816 0.56875 0.25688 0.1 0.23125
10/15/2010 0.824 0.56875 0.25688 0.1 0.23375
10/14/2010 0.834 0.56875 0.25625 0.1 0.23625
10/13/2010 0.844 0.56875 0.25625 0.1 0.2325
10/12/2010 0.846 0.57125 0.25625 0.1 0.23125
10/11/2010 0.850 0.57125 0.25625 0.19 0.23125
10/08/2010 0.852 0.57125 0.25625 0.19 0.23125
10/07/2010 0.853 0.57125 0.25625 0.19 0.23125
10/06/2010 0.852 0.57125 0.25625 0.19 0.23125
10/05/2010 0.853 0.57125 0.25625 0.19 0.23125
10/04/2010 0.853 0.57125 0.25625 0.19 0.23
10/01/2010 0.850 0.57125 0.2575 0.19 0.2325
09/30/2010 0.849 0.57125 0.25734 0.19 0.22875
09/29/2010 0.847 0.57094 0.25734 0.19 0.225
09/28/2010 0.847 0.57094 0.25734 0.19 0.22063
09/27/2010 0.848 0.56844 0.25734 0.19 0.22063
09/24/2010 0.847 0.56844 0.25734 0.24 0.21938
09/23/2010 0.847 0.56844 0.25734 0.24 0.21938
09/22/2010 0.847 0.56844 0.25734 0.24 0.21813
09/21/2010 0.839 0.56813 0.25766 0.24 0.21688
09/20/2010 0.830 0.56875 0.25766 0.24 0.21688
09/17/2010 0.822 0.57 0.25781 0.24 0.21563
09/16/2010 0.816 0.57 0.25781 0.24 0.21563
09/15/2010 0.806 0.57 0.25781 0.24 0.21375
09/14/2010 0.792 0.57 0.25781 0.24 0.21313
09/13/2010 0.784 0.57 0.25938 0.25 0.21
09/10/2010 0.777 0.5675 0.26031 0.25 0.21063
09/09/2010 0.771 0.5675 0.26156 0.25 0.20875
09/08/2010 0.769 0.5675 0.26156 0.25 0.20875
09/07/2010 0.767 0.5675 0.26375 0.25 0.20875
09/06/2010 0.760 0.5675 0.26438 0.25 0.2075
09/03/2010 0.752 0.56875 0.26469 0.25 0.2075
09/02/2010 0.744 0.56875 0.26625 0.25 0.2075
09/01/2010 0.737 0.56875 0.26656 0.25 0.2075
08/31/2010 0.732 0.56875 0.26375 0.25 0.2075
08/30/2010 0.726 0.56875 0.26438 0.25 0.205
08/27/2010 0.704 0.56875 0.26469 0.25 0.205
08/26/2010 0.625 0.56875 0.26625 0.25 0.20375
08/25/2010 0.621 0.5675 0.26656 0.25 0.2025
08/24/2010 0.621 0.56625 0.26375 0.25 0.2
08/23/2010 0.618 0.565 0.26438 0.25 0.19875
08/20/2010 0.618 0.565 0.26469 0.25 0.1975
08/19/2010 0.617 0.56625 0.26625 0.25 0.19625
08/18/2010 0.617 0.5675 0.26656 0.25 0.19625
08/17/2010 0.618 0.5675 0.26375 0.25 0.19625
08/16/2010 0.617 0.5675 0.26438 0.25 0.19625
08/13/2010 0.618 0.56875 0.26469 0.25 0.195
08/12/2010 0.617 0.56875 0.26625 0.25 0.19375
08/11/2010 0.617 0.57 0.26656 0.25 0.1975
08/10/2010 0.616 0.57 0.26375 0.25 0.2
08/09/2010 0.616 0.57125 0.26438 0.25 0.19625
08/06/2010 0.616 0.5725 0.26469 0.25 0.19313
08/05/2010 0.617 0.5725 0.26625 0.25 0.18813
08/04/2010 0.616 0.5725 0.26656 0.25 0.18625
08/03/2010 0.617 0.5725 0.26375 0.25 0.1825
08/02/2010 0.618 0.5725 0.26438 0.25 0.1825
07/30/2010 0.620 0.5725 0.26469 0.25 0.18125
07/29/2010 0.620 0.5725 0.26625 0.25 0.18125
07/28/2010 0.619 0.5725 0.26656 0.25 0.18
07/27/2010 0.622 0.5725 0.26375 0.25 0.17938
07/26/2010 0.624 0.57125 0.26438 0.25 0.18
07/23/2010 0.625 0.57125 0.26469 0.25 0.18
07/22/2010 0.628 0.57125 0.26625 0.25 0.18
07/21/2010 0.630 0.57125 0.26656 0.25 0.18
07/20/2010 0.633 0.57063 0.26375 0.25 0.18
07/19/2010 0.635 0.57063 0.26438 0.25 0.18
07/16/2010 0.634 0.57125 0.26469 0.25 0.18
07/15/2010 0.638 0.57125 0.26625 0.25 0.18
07/14/2010 0.641 0.57125 0.26656 0.25 0.17813
07/13/2010 0.642 0.57188 0.26375 0.25 0.17813
07/12/2010 0.645 0.57125 0.26438 0.25 0.17563
07/09/2010 0.647 0.57 0.26469 0.25 0.17563
07/08/2010 0.647 0.57 0.26625 0.25 0.175
07/07/2010 0.649 0.57 0.26656 0.25 0.17375
07/06/2010 0.648 0.56938 0.26375 0.25 0.17125
07/05/2010 0.649 0.56938 0.26438 0.25 0.17125
07/02/2010 0.649 0.56875 0.26469 0.25 0.17125
07/01/2010 0.650 0.56875 0.26625 0.25 0.17
06/30/2010 0.649 0.56875 0.26656 0.25 0.17
06/29/2010 0.648 0.56875 0.26375 0.25 0.16875
06/28/2010 0.646 0.56875 0.26438 0.25 0.16625
06/25/2010 0.645 0.56875 0.26469 0.25 0.165
06/24/2010 0.643 0.56875 0.26625 0.25 0.16313
06/23/2010 0.640 0.56875 0.26656 0.25 0.16188
06/22/2010 0.638 0.56875 0.26375 0.25 0.16
06/21/2010 0.635 0.56875 0.26438 0.27 0.16375
06/18/2010 0.633 0.56875 0.26469 0.27 0.16375
06/17/2010 0.631 0.56875 0.26625 0.27 0.16375
06/16/2010 0.628 0.56875 0.26656 0.27 0.16375
06/15/2010 0.620 0.56875 0.26938 0.27 0.16438
06/14/2010 0.611 0.56875 0.27188 0.27 0.16438
06/11/2010 0.597 0.56906 0.27594 0.27 0.16313
06/10/2010 0.574 0.56875 0.27938 0.27 0.16313
06/09/2010 0.568 0.56906 0.28563 0.27 0.16188
06/08/2010 0.568 0.56906 0.29 0.27 0.16188
06/07/2010 0.553 0.56906 0.29344 0.27 0.16188
06/04/2010 0.547 0.56906 0.29469 0.27 0.16188
06/03/2010 0.534 0.56906 0.29531 0.27 0.16125
06/02/2010 0.523 0.56844 0.3 0.27 0.16125
06/01/2010 0.518 0.56719 0.30281 0.27 0.16
05/31/2010 0.515 0.56719 0.305 0.27 0.16
05/28/2010 0.513 0.56594 0.31156 0.27 0.16
05/27/2010 0.505 0.56594 0.31563 0.27 0.16
05/26/2010 0.485 0.56469 0.32063 0.27 0.16
05/25/2010 0.479 0.56625 0.325 0.27 0.16
05/24/2010 0.471 0.56625 0.32688 0.3 0.16
05/21/2010 0.464 0.565 0.32875 0.3 0.16
05/20/2010 0.459 0.565 0.33063 0.3 0.15875
05/19/2010 0.455 0.56438 0.3325 0.3 0.1575
05/18/2010 0.450 0.56438 0.33688 0.3 0.1575
05/17/2010 0.447 0.56438 0.33813 0.3 0.1575
05/14/2010 0.444 0.56438 0.34063 0.3 0.1575
05/13/2010 0.443 0.56438 0.34094 0.3 0.15875
05/12/2010 0.442 0.565 0.34094 0.3 0.175
05/11/2010 0.441 0.56469 0.34094 0.3 0.1775
05/10/2010 0.439 0.56719 0.34094 0.34 0.1725
05/07/2010 0.438 0.5675 0.3425 0.34 0.17
05/06/2010 0.438 0.56781 0.345 0.34 0.16875
05/05/2010 0.436 0.55813 0.34625 0.34 0.1675
05/04/2010 0.434 0.55531 0.34625 0.34 0.1675
05/03/2010 0.433 0.55469 0.3475 0.34 0.1675
04/30/2010 0.432 0.55375 0.34719 0.34 0.16688
04/29/2010 0.432 0.55328 0.34844 0.34 0.16844
04/28/2010 0.430 0.55188 0.34563 0.34 0.16844
04/27/2010 0.428 0.55063 0.34719 0.34 0.16844
04/26/2010 0.429 0.55063 0.34719 0.34 0.16844
04/23/2010 0.428 0.55063 0.34719 0.34 0.16719
04/22/2010 0.426 0.55063 0.34719 0.34 0.16969
04/21/2010 0.426 0.55 0.34719 0.34 0.16969
04/20/2010 0.426 0.54875 0.34719 0.34 0.16844
04/19/2010 0.426 0.54875 0.34734 0.34 0.16844
04/16/2010 0.426 0.54875 0.3475 0.34 0.16844
04/15/2010 0.425 0.54875 0.34844 0.34 0.16969
04/14/2010 0.423 0.54875 0.34969 0.34 0.16719
04/13/2010 0.423 0.54875 0.34969 0.34 0.165
04/12/2010 0.423 0.54875 0.34969 0.34 0.165
04/09/2010 0.423 0.54875 0.34969 0.34 0.1625
04/08/2010 0.423 0.54875 0.35031 0.34 0.16
04/07/2010 0.422 0.54875 0.35 0.34 0.15875
04/06/2010 0.422 0.54875 0.35 0.34 0.1575
04/05/2010 0.422 0.5475 0.35 0.34 0.15625
04/02/2010 0.424 0.5475 0.35088 0.34 0.15625
04/01/2010 0.419 0.5475 0.35088 0.34 0.15625
03/31/2010 0.417 0.54688 0.35088 0.34 0.155
03/30/2010 0.416 0.54688 0.35125 0.34 0.155
03/29/2010 0.414 0.54656 0.35375 0.34 0.15463
03/26/2010 0.413 0.54656 0.35406 0.37 0.154
03/25/2010 0.411 0.54531 0.354 0.37 0.155
03/24/2010 0.408 0.54531 0.34525 0.37 0.15563
03/23/2010 0.405 0.54531 0.34281 0.37 0.15625
03/22/2010 0.404 0.54531 0.34131 0.37 0.15625
03/19/2010 0.405 0.54406 0.34106 0.37 0.15625
03/18/2010 0.404 0.54281 0.33969 0.37 0.15563
03/17/2010 0.404 0.5425 0.33894 0.37 0.15563
03/16/2010 0.404 0.5425 0.33775 0.37 0.155
03/15/2010 0.404 0.5425 0.33688 0.37 0.15563
03/12/2010 0.405 0.54125 0.33813 0.37 0.15563
03/11/2010 0.404 0.54125 0.3375 0.37 0.15563
03/10/2010 0.404 0.5425 0.34 0.37 0.155
03/09/2010 0.404 0.54 0.34875 0.37 0.155
03/08/2010 0.403 0.54 0.29706 0.37 0.155
03/05/2010 0.403 0.54 0.29094 0.37 0.15563
03/04/2010 0.404 0.54125 0.28469 0.37 0.15563
03/03/2010 0.403 0.54 0.28 0.37 0.15563
03/02/2010 0.401 0.53875 0.27766 0.37 0.15563
03/01/2010 0.400 0.53875 0.27313 0.37 0.15563
02/26/2010 0.400 0.53875 0.26672 0.37 0.15563
02/25/2010 0.400 0.53875 0.26469 0.37 0.15563
02/24/2010 0.397 0.53938 0.26438 0.37 0.15563
02/23/2010 0.398 0.5375 0.2625 0.37 0.15563
02/22/2010 0.399 0.5375 0.26063 0.37 0.15563
02/19/2010 0.401 0.53625 0.25875 0.37 0.15563
02/18/2010 0.400 0.535 0.2575 0.37 0.15563
02/17/2010 0.400 0.53375 0.25563 0.37 0.15563
02/16/2010 0.401 0.53313 0.25625 0.37 0.15688
02/15/2010 0.403 0.53188 0.25594 0.37 0.15688
02/12/2010 0.401 0.53063 0.25438 0.37 0.15688
02/11/2010 0.402 0.52813 0.25298 0.4 0.15688
02/10/2010 0.404 0.525 0.25288 0.4 0.15688
02/09/2010 0.406 0.52375 0.25013 0.4 0.15688
02/08/2010 0.406 0.5225 0.25138 0.4 0.15688
02/05/2010 0.407 0.5225 0.25075 0.4 0.15688
02/04/2010 0.409 0.51938 0.24863 0.4 0.15688
02/03/2010 0.411 0.51938 0.24863 0.4 0.15688
02/02/2010 0.411 0.51688 0.24863 0.4 0.15688
02/01/2010 0.413 0.51688 0.24788 0.4 0.15625
01/29/2010 0.415 0.51688 0.24688 0.4 0.15688
01/28/2010 0.414 0.51688 0.24694 0.4 0.15688
01/27/2010 0.414 0.51688 0.24619 0.4 0.15688
01/26/2010 0.415 0.51563 0.24606 0.4 0.15625
01/25/2010 0.415 0.51813 0.24719 0.4 0.15563
01/22/2010 0.416 0.51813 0.24506 0.4 0.155
01/21/2010 0.418 0.51813 0.23975 0.4 0.15375
01/20/2010 0.418 0.5175 0.23744 0.4 0.15375
01/19/2010 0.419 0.5175 0.23563 0.4 0.15375
01/18/2010 0.420 0.51875 0.23031 0.4 0.15375
01/15/2010 0.420 0.515 0.23 0.4 0.15313
01/14/2010 0.419 0.515 0.23 0.4 0.15375
01/13/2010 0.421 0.515 0.23 0.4 0.155
01/12/2010 0.422 0.515 0.23 0.4 0.15563
01/11/2010 0.421 0.515 0.23 0.4 0.155
01/08/2010 0.423 0.515 0.22906 0.4 0.155
01/07/2010 0.423 0.51625 0.22813 0.4 0.15625
01/06/2010 0.423 0.51625 0.22813 0.4 0.15625
01/05/2010 0.421 0.515 0.22813 0.4 0.15688
01/04/2010 0.423 0.51375 0.22813 0.4 0.15688
01/01/2010 0.424 0.51375 0.22875 0.4 0.15688
12/31/2009 0.424 0.51375 0.22875 0.4 0.15688
12/30/2009 0.424 0.51375 0.22875 0.4 0.15688
12/29/2009 0.425 0.51375 0.22875 0.4 0.15625
12/28/2009 0.425 0.51375 0.22875 0.4 0.15625
12/25/2009 0.426 0.51313 0.22875 0.4 0.15625
12/24/2009 0.426 0.51313 0.22875 0.4 0.15625
12/23/2009 0.425 0.51375 0.22875 0.4 0.15625
12/22/2009 0.426 0.515 0.22875 0.4 0.15638
12/21/2009 0.427 0.51375 0.22875 0.4 0.15638
12/18/2009 0.429 0.51375 0.23188 0.4 0.15575
12/17/2009 0.430 0.51375 0.23063 0.4 0.15688
12/16/2009 0.432 0.51375 0.22844 0.4 0.15713
12/15/2009 0.435 0.51313 0.22844 0.4 0.15713
12/14/2009 0.435 0.51313 0.22844 0.4 0.15713
12/11/2009 0.438 0.51563 0.22844 0.4 0.15838
12/10/2009 0.439 0.51313 0.22844 0.4 0.16063
12/09/2009 0.440 0.51438 0.22906 0.4 0.16188
12/08/2009 0.441 0.51438 0.23094 0.4 0.16188
12/07/2009 0.443 0.5125 0.22906 0.4 0.16313
12/04/2009 0.445 0.51125 0.22906 0.4 0.16313
12/03/2009 0.448 0.51 0.22875 0.4 0.16438
12/02/2009 0.450 0.51125 0.23063 0.4 0.16375
12/01/2009 0.452 0.5125 0.23063 0.4 0.16313
11/30/2009 0.453 0.515 0.23063 0.4 0.16313
11/27/2009 0.453 0.51375 0.23063 0.4 0.16375
11/26/2009 0.459 0.51313 0.23063 0.4 0.1625
11/25/2009 0.473 0.51313 0.23063 0.4 0.16375
11/24/2009 0.473 0.51563 0.23063 0.4 0.16313
11/23/2009 0.476 0.51563 0.23063 0.4 0.1625
11/20/2009 0.475 0.51563 0.23313 0.4 0.16188
11/19/2009 0.478 0.51438 0.23313 0.4 0.16188
11/18/2009 0.481 0.51313 0.23313 0.4 0.16063
11/17/2009 0.482 0.51438 0.23313 0.4 0.16063
11/16/2009 0.483 0.51438 0.23313 0.4 0.16188
11/13/2009 0.487 0.51563 0.23313 0.4 0.16063
11/12/2009 0.488 0.51313 0.23125 0.4 0.16063
11/11/2009 0.486 0.51438 0.23219 0.4 0.16063
11/10/2009 0.484 0.51438 0.23344 0.4 0.16063
11/09/2009 0.481 0.51313 0.23344 0.4 0.16063
11/06/2009 0.480 0.51188 0.23094 0.4 0.16063
11/05/2009 0.480 0.51188 0.23094 0.4 0.16063
11/04/2009 0.481 0.51313 0.23094 0.4 0.16063
11/03/2009 0.481 0.51438 0.23125 0.4 0.16063
11/02/2009 0.480 0.51438 0.23125 0.4 0.16063
10/30/2009 0.478 0.51438 0.23188 0.4 0.16188
10/29/2009 0.476 0.51438 0.23188 0.4 0.16063
10/28/2009 0.472 0.51313 0.23188 0.4 0.16063
10/27/2009 0.466 0.5125 0.23313 0.4 0.16063
10/26/2009 0.438 0.5125 0.2325 0.4 0.16063
10/23/2009 0.436 0.5125 0.2325 0.4 0.16063
10/22/2009 0.435 0.51125 0.2325 0.4 0.16063
